,latitude,longitude,cell_id,category
3095,4.3625000000086445,-74.18749999999928,232,people_no_lights
3096,4.3625000000086445,-75.06249999999928,232,people_no_lights
3097,4.395833333341978,-74.77083333333262,232,people_no_lights
3098,4.429166666675312,-75.80416666666595,232,people_no_lights
3099,4.462500000008645,-75.27916666666594,232,people_no_lights
3100,4.470833333341979,-75.60416666666595,232,people_no_lights
3101,4.520833333341979,-76.11249999999929,232,people_no_lights
3102,4.579166666675313,-74.00416666666594,232,people_no_lights
3103,4.69583333334198,-75.97916666666595,232,people_no_lights
3104,4.704166666675313,-75.47083333333262,232,people_no_lights
3105,4.862500000008648,-74.40416666666594,232,people_no_lights
3106,4.995833333341982,-73.75416666666594,232,people_no_lights
3107,5.087500000008649,-74.05416666666594,232,people_no_lights
3108,5.087500000008649,-75.38749999999928,232,people_no_lights
3109,5.120833333341983,-75.62083333333261,232,people_no_lights
3110,5.312500000008651,-73.8208333333326,232,people_no_lights
3111,5.4875000000086525,-73.41249999999927,232,people_no_lights
3112,5.60416666667532,-73.78749999999927,232,people_no_lights
3113,5.645833333341987,-72.86249999999927,232,people_no_lights
3114,5.670833333341987,-73.85416666666593,232,people_no_lights
3115,5.920833333341989,-73.07916666666593,232,people_no_lights
3116,5.962500000008656,-73.6208333333326,232,people_no_lights
3117,5.962500000008656,-75.44583333333262,232,people_no_lights
3118,6.037500000008656,-75.64583333333262,232,people_no_lights
3119,6.179166666675323,-75.26249999999928,232,people_no_lights
3120,6.237500000008657,-75.71249999999928,232,people_no_lights
3121,6.354166666675325,-75.68749999999929,232,people_no_lights
3122,6.520833333341993,-73.17916666666594,232,people_no_lights
3123,6.720833333341994,-72.73749999999926,232,people_no_lights
3124,7.012500000008663,-73.06249999999926,232,people_no_lights
3125,7.0958333333419965,-73.33749999999927,232,people_no_lights
3126,7.220833333341997,-73.0958333333326,232,people_no_lights
3127,7.770833333342001,-72.32916666666593,232,people_no_lights
3128,7.879166666675335,-76.55416666666596,232,people_no_lights
3129,8.18750000000867,-72.46249999999927,232,people_no_lights
3130,8.395833333342006,-72.47083333333259,232,people_no_lights
3131,8.704166666675341,-75.43749999999929,232,people_no_lights
3132,8.879166666675342,-79.67916666666598,232,people_no_lights
3133,8.92083333334201,-74.28749999999927,232,people_no_lights
3134,9.02083333334201,-79.3874999999993,232,people_no_lights
3135,9.17083333334201,-70.72083333333258,232,people_no_lights
3136,9.187500000008678,-79.42083333333264,232,people_no_lights
3137,9.295833333342012,-75.47083333333262,232,people_no_lights
3138,9.470833333342012,-70.55416666666592,232,people_no_lights
3139,9.595833333342014,-79.62083333333264,232,people_no_lights
3140,-0.0041666666580528755,-76.5874999999993,232,lights_no_people
3141,-0.0041666666580528755,-78.3124999999993,232,lights_no_people
3142,-0.0041666666580528755,-78.52083333333263,232,lights_no_people
3143,0.029166666675282116,-76.27916666666596,232,lights_no_people
3144,0.054166666675280695,-78.15416666666597,232,lights_no_people
3145,0.08750000000861569,-76.90416666666596,232,lights_no_people
3146,0.30416666667528247,-80.00416666666598,232,lights_no_people
3147,0.3291666666752828,-79.47083333333265,232,lights_no_people
3148,0.5458333333419514,-80.00416666666598,232,lights_no_people
3149,0.8291666666752864,-77.64583333333263,232,lights_no_people
3150,0.8958333333419546,-79.84583333333265,232,lights_no_people
3151,1.0041666666752889,-76.59583333333262,232,lights_no_people
3152,1.6208333333419596,-75.61249999999929,232,lights_no_people
3153,1.8208333333419606,-78.7624999999993,232,lights_no_people
3154,2.1208333333419622,-74.77916666666594,232,lights_no_people
3155,2.570833333341965,-72.63749999999926,232,lights_no_people
3156,2.5875000000086326,-77.77083333333263,232,lights_no_people
3157,2.7291666666753,-77.52083333333263,232,lights_no_people
3158,2.937500000008635,-75.31249999999929,232,lights_no_people
3159,3.020833333341969,-76.24583333333263,232,lights_no_people
3160,3.704166666675307,-73.70416666666594,232,lights_no_people
3161,3.7958333333419736,-71.44583333333259,232,lights_no_people
3162,3.8875000000086413,-77.0374999999993,232,lights_no_people
3163,3.904166666675308,-73.67916666666594,232,lights_no_people
3164,3.904166666675308,-76.30416666666595,232,lights_no_people
3165,3.9208333333419745,-76.47916666666596,232,lights_no_people
3166,3.9958333333419755,-73.7708333333326,232,lights_no_people
3167,4.095833333341976,-72.96249999999927,232,lights_no_people
3168,4.312500000008644,-72.08749999999927,232,lights_no_people
3169,4.487500000008645,-76.52916666666596,232,lights_no_people
3170,4.687500000008646,-75.28749999999928,232,lights_no_people
3171,4.845833333341981,-76.59583333333262,232,lights_no_people
3172,4.887500000008648,-75.32083333333262,232,lights_no_people
3173,5.012500000008649,-72.72083333333259,232,lights_no_people
3174,5.170833333341983,-72.55416666666594,232,lights_no_people
3175,5.3291666666753175,-72.40416666666593,232,lights_no_people
3176,5.354166666675318,-75.28749999999928,232,lights_no_people
3177,5.462500000008652,-74.66249999999928,232,lights_no_people
3178,5.695833333341987,-76.65416666666596,232,lights_no_people
3179,5.779166666675321,-73.1208333333326,232,lights_no_people
3180,5.887500000008655,-71.89583333333259,232,lights_no_people
3181,6.220833333341991,-75.85416666666595,232,lights_no_people
3182,6.287500000008658,-75.17083333333261,232,lights_no_people
3183,6.462500000008658,-72.2958333333326,232,lights_no_people
3184,6.570833333341993,-75.81249999999929,232,lights_no_people
3185,6.704166666675327,-72.92916666666594,232,lights_no_people
3186,6.845833333341995,-73.17916666666594,232,lights_no_people
3187,7.070833333341996,-73.8708333333326,232,lights_no_people
3188,7.087500000008664,-70.75416666666592,232,lights_no_people
3189,7.237500000008664,-70.72916666666592,232,lights_no_people
3190,7.387500000008665,-73.48749999999927,232,lights_no_people
3191,7.812500000008669,-71.17916666666592,232,lights_no_people
3192,7.9791666666753365,-75.42083333333261,232,lights_no_people
3193,8.095833333342004,-76.72916666666596,232,lights_no_people
3194,8.220833333342004,-72.25416666666592,232,lights_no_people
3195,8.229166666675338,-70.82083333333259,232,lights_no_people
3196,8.312500000008672,-73.6208333333326,232,lights_no_people
3197,8.354166666675338,-70.57916666666591,232,lights_no_people
3198,8.570833333342007,-71.21249999999925,232,lights_no_people
3199,8.62916666667534,-70.23749999999924,232,lights_no_people
3200,8.720833333342007,-71.23749999999926,232,lights_no_people
3201,8.754166666675342,-75.87916666666595,232,lights_no_people
3202,8.812500000008676,-71.04583333333258,232,lights_no_people
3203,8.862500000008675,-70.89583333333259,232,lights_no_people
3204,8.99583333334201,-71.9208333333326,232,lights_no_people
3205,9.029166666675343,-70.72083333333258,232,lights_no_people
3206,9.145833333342011,-71.09583333333259,232,lights_no_people
3207,9.287500000008679,-79.91249999999931,232,lights_no_people
3208,9.43750000000868,-70.78749999999926,232,lights_no_people
3209,9.51250000000868,-70.97916666666592,232,lights_no_people
3210,9.570833333342014,-73.4958333333326,232,lights_no_people
3211,9.579166666675347,-73.31249999999926,232,lights_no_people
3212,9.620833333342015,-73.60416666666593,232,lights_no_people
3213,9.679166666675348,-73.48749999999927,232,lights_no_people
3214,9.829166666675349,-70.92916666666592,232,lights_no_people
3215,9.979166666675349,-71.12916666666592,232,lights_no_people
3216,0.9375000000086207,-60.437499999999176,233,people_no_lights
3217,8.095833333342004,-62.837499999999196,233,people_no_lights
3218,8.145833333342004,-62.645833333332526,233,people_no_lights
3219,8.345833333342005,-62.520833333332526,233,people_no_lights
3220,8.704166666675341,-64.09583333333254,233,people_no_lights
3221,8.770833333342008,-64.22083333333254,233,people_no_lights
3222,9.545833333342014,-68.94583333333257,233,people_no_lights
3223,9.570833333342014,-69.1041666666659,233,people_no_lights
3224,9.995833333342016,-64.32083333333253,233,people_no_lights
3225,9.995833333342016,-64.59583333333254,233,people_no_lights
3226,9.995833333342016,-67.28749999999923,233,people_no_lights
3227,9.995833333342016,-67.92916666666589,233,people_no_lights
3228,9.995833333342016,-69.1541666666659,233,people_no_lights
3229,9.995833333342016,-69.3541666666659,233,people_no_lights
3230,4.6041666666753125,-61.11249999999918,233,lights_no_people
3231,5.662500000008653,-67.60416666666589,233,lights_no_people
3232,7.304166666675331,-61.512499999999186,233,lights_no_people
3233,7.345833333341998,-61.83749999999919,233,lights_no_people
3234,7.479166666675333,-61.90416666666586,233,lights_no_people
3235,7.620833333342,-66.16249999999921,233,lights_no_people
3236,7.795833333342001,-68.2291666666659,233,lights_no_people
3237,7.870833333342002,-67.48749999999923,233,lights_no_people
3238,8.01250000000867,-62.40416666666586,233,lights_no_people
3239,8.020833333342003,-61.912499999999184,233,lights_no_people
3240,8.11250000000867,-63.54583333333253,233,lights_no_people
3241,8.287500000008672,-62.82083333333253,233,lights_no_people
3242,8.370833333342006,-62.65416666666586,233,lights_no_people
3243,8.387500000008671,-64.95416666666587,233,lights_no_people
3244,8.404166666675339,-64.79583333333254,233,lights_no_people
3245,8.420833333342006,-62.487499999999194,233,lights_no_people
3246,8.529166666675339,-64.09583333333254,233,lights_no_people
3247,8.662500000008674,-62.77916666666586,233,lights_no_people
3248,8.679166666675341,-64.82083333333254,233,lights_no_people
3249,8.695833333342007,-63.10416666666586,233,lights_no_people
3250,8.712500000008674,-62.204166666665856,233,lights_no_people
3251,8.720833333342007,-62.929166666665864,233,lights_no_people
3252,8.845833333342009,-64.72083333333254,233,lights_no_people
3253,8.912500000008675,-64.21249999999921,233,lights_no_people
3254,8.92083333334201,-62.06249999999919,233,lights_no_people
3255,8.92083333334201,-63.812499999999204,233,lights_no_people
3256,8.92083333334201,-67.42083333333255,233,lights_no_people
3257,8.937500000008676,-63.929166666665864,233,lights_no_people
3258,9.012500000008677,-62.645833333332526,233,lights_no_people
3259,9.012500000008677,-63.17083333333253,233,lights_no_people
3260,9.04583333334201,-69.74583333333257,233,lights_no_people
3261,9.07083333334201,-62.06249999999919,233,lights_no_people
3262,9.104166666675344,-64.1374999999992,233,lights_no_people
3263,9.112500000008676,-66.40416666666589,233,lights_no_people
3264,9.212500000008678,-66.00416666666588,233,lights_no_people
3265,9.229166666675344,-64.5124999999992,233,lights_no_people
3266,9.254166666675344,-64.6874999999992,233,lights_no_people
3267,9.262500000008679,-64.32916666666587,233,lights_no_people
3268,9.270833333342011,-64.04583333333254,233,lights_no_people
3269,9.304166666675345,-69.45416666666591,233,lights_no_people
3270,9.337500000008678,-69.12083333333257,233,lights_no_people
3271,9.354166666675345,-65.32916666666588,233,lights_no_people
3272,9.387500000008679,-67.06249999999922,233,lights_no_people
3273,9.412500000008679,-64.5124999999992,233,lights_no_people
3274,9.46250000000868,-64.82916666666587,233,lights_no_people
3275,9.520833333342013,-69.2291666666659,233,lights_no_people
3276,9.654166666675348,-63.587499999999196,233,lights_no_people
3277,9.66250000000868,-68.5791666666659,233,lights_no_people
3278,9.670833333342014,-64.2624999999992,233,lights_no_people
3279,9.704166666675349,-68.43749999999923,233,lights_no_people
3280,9.720833333342014,-64.0124999999992,233,lights_no_people
3281,9.745833333342015,-64.55416666666588,233,lights_no_people
3282,9.762500000008682,-63.22916666666586,233,lights_no_people
3283,9.795833333342015,-66.90416666666589,233,lights_no_people
3284,9.795833333342015,-69.79583333333258,233,lights_no_people
3285,9.862500000008682,-66.37083333333256,233,lights_no_people
3286,9.912500000008682,-68.32083333333256,233,lights_no_people
3287,9.920833333342015,-67.36249999999923,233,lights_no_people
3288,9.92916666667535,-69.62916666666591,233,lights_no_people
3289,9.945833333342016,-65.16249999999921,233,lights_no_people
3290,9.995833333342016,-62.24583333333253,233,lights_no_people
3291,9.995833333342016,-63.179166666665864,233,lights_no_people
3292,3.8375000000086406,-51.82916666666579,234,people_no_lights
3293,5.895833333341988,-55.25416666666581,234,people_no_lights
3294,6.720833333341994,-58.0208333333325,234,people_no_lights
3295,6.829166666675328,-58.304166666665836,234,people_no_lights
3296,5.120833333341983,-55.24583333333248,234,lights_no_people
3297,5.170833333341983,-52.66249999999913,234,lights_no_people
3298,5.495833333341985,-54.03749999999914,234,lights_no_people
3299,5.612500000008653,-55.10416666666581,234,lights_no_people
3300,5.620833333341986,-54.40416666666581,234,lights_no_people
3301,6.0125000000086555,-58.304166666665836,234,lights_no_people
3302,5.879166666675322,-10.00416666666551,238,people_no_lights
3303,6.354166666675325,-10.704166666665516,238,people_no_lights
3304,7.879166666675335,-11.187499999998852,238,people_no_lights
3305,7.962500000008669,-11.737499999998857,238,people_no_lights
3306,8.312500000008672,-13.104166666665531,238,people_no_lights
3307,8.495833333342006,-13.304166666665534,238,people_no_lights
3308,8.55416666667534,-13.0708333333322,238,people_no_lights
3309,8.570833333342007,-10.112499999998844,238,people_no_lights
3310,8.645833333342008,-10.970833333332184,238,people_no_lights
3311,8.679166666675341,-13.1958333333322,238,people_no_lights
3312,8.879166666675342,-12.04583333333219,238,people_no_lights
3313,9.229166666675344,-10.00416666666551,238,people_no_lights
3314,9.429166666675346,-13.095833333332198,238,people_no_lights
3315,9.48750000000868,-13.81249999999887,238,people_no_lights
3316,9.687500000008681,-13.487499999998867,238,people_no_lights
3317,9.995833333342016,-10.71249999999885,238,people_no_lights
3318,4.829166666675314,-2.045833333332106,239,people_no_lights
3319,4.837500000008648,-6.654166666665471,239,people_no_lights
3320,4.862500000008648,-6.50416666666547,239,people_no_lights
3321,5.020833333341982,-1.795833333332105,239,people_no_lights
3322,5.129166666675316,-1.4958333333321026,239,people_no_lights
3323,5.237500000008651,-4.129166666665454,239,people_no_lights
3324,5.262500000008651,-1.1874999999987672,239,people_no_lights
3325,5.279166666675318,-3.812499999998785,239,people_no_lights
3326,5.495833333341985,-0.24583333333209367,239,people_no_lights
3327,5.529166666675319,-4.162499999998787,239,people_no_lights
3328,5.562500000008653,-0.7624999999987647,239,people_no_lights
3329,5.887500000008655,-6.620833333332138,239,people_no_lights
3330,6.3708333333419915,-1.5374999999987686,239,people_no_lights
3331,6.579166666675326,-1.7708333333321047,239,people_no_lights
3332,6.63750000000866,-1.3708333333321008,239,people_no_lights
3333,6.695833333341994,-5.329166666665462,239,people_no_lights
3334,6.779166666675328,-6.354166666665469,239,people_no_lights
3335,6.987500000008662,-1.562499999998769,239,people_no_lights
3336,7.029166666675329,-6.470833333332136,239,people_no_lights
3337,7.395833333341999,-7.554166666665477,239,people_no_lights
3338,7.520833333341999,-7.629166666665478,239,people_no_lights
3339,7.7375000000086676,-8.829166666665486,239,people_no_lights
3340,7.7791666666753345,-4.779166666665458,239,people_no_lights
3341,8.537500000008674,-9.462499999998824,239,people_no_lights
3342,9.329166666675345,-0.9208333333320979,239,people_no_lights
3343,9.387500000008679,-0.6874999999987637,239,people_no_lights
3344,9.420833333342012,-0.9374999999987654,239,people_no_lights
3345,9.529166666675346,-0.8624999999987644,239,people_no_lights
3346,4.579166666675313,-3.1374999999987807,239,lights_no_people
3347,5.295833333341984,-2.0124999999987727,239,lights_no_people
3348,5.804166666675321,-0.004166666665424756,239,lights_no_people
3349,5.937500000008655,-4.212499999998788,239,lights_no_people
3350,6.7375000000086605,-3.5041666666654496,239,lights_no_people
3351,7.062500000008663,-3.970833333332119,239,lights_no_people
3352,7.345833333341998,-2.329166666665442,239,lights_no_people
3353,7.704166666675334,-5.0374999999987935,239,lights_no_people
3354,7.970833333342003,-6.679166666665472,239,lights_no_people
3355,8.13750000000867,-5.104166666665461,239,lights_no_people
3356,9.087500000008676,-1.8208333333321054,239,lights_no_people
3357,9.270833333342011,-3.004166666665446,239,lights_no_people
3358,9.46250000000868,-5.629166666665464,239,lights_no_people
3359,9.504166666675346,-7.5708333333321445,239,lights_no_people
3360,9.595833333342014,-5.204166666665461,239,lights_no_people
3361,0.30416666667528247,6.654166666667942,240,people_no_lights
3362,0.32083333334194997,9.570833333334628,240,people_no_lights
3363,0.4708333333419503,9.529166666667962,240,people_no_lights
3364,1.7125000000086263,9.995833333334632,240,people_no_lights
3365,3.6708333333419727,8.779166666667956,240,people_no_lights
3366,3.8375000000086406,9.704166666667962,240,people_no_lights
3367,3.9291666666753082,9.829166666667964,240,people_no_lights
3368,4.104166666675309,9.84583333333463,240,people_no_lights
3369,4.162500000008643,9.687500000001297,240,people_no_lights
3370,4.170833333341976,9.320833333334626,240,people_no_lights
3371,4.187500000008643,9.79583333333463,240,people_no_lights
3372,4.412500000008645,6.770833333334609,240,people_no_lights
3373,4.437500000008645,6.9291666666679435,240,people_no_lights
3374,4.554166666675313,7.90416666666795,240,people_no_lights
3375,4.59583333334198,7.420833333334614,240,people_no_lights
3376,4.69583333334198,6.9291666666679435,240,people_no_lights
3377,4.829166666675314,8.237500000001287,240,people_no_lights
3378,4.945833333341982,8.612500000001289,240,people_no_lights
3379,5.4458333333419855,9.995833333334632,240,people_no_lights
3380,5.504166666675319,6.6041666666679415,240,people_no_lights
3381,5.762500000008654,8.179166666667951,240,people_no_lights
3382,5.762500000008654,5.670833333334602,240,people_no_lights
3383,5.837500000008655,6.337500000001273,240,people_no_lights
3384,5.845833333341988,9.995833333334632,240,people_no_lights
3385,5.854166666675321,0.8291666666679021,240,people_no_lights
3386,5.895833333341988,0.462500000001233,240,people_no_lights
3387,6.095833333341989,4.970833333334597,240,people_no_lights
3388,6.12083333334199,1.0125000000012367,240,people_no_lights
3389,6.14583333334199,5.570833333334601,240,people_no_lights
3390,6.1708333333419905,9.995833333334632,240,people_no_lights
3391,6.179166666675323,6.220833333334605,240,people_no_lights
3392,6.220833333341991,-0.0041666666654369255,240,people_no_lights
3393,6.354166666675325,5.5208333333346005,240,people_no_lights
3394,6.387500000008658,2.1375000000012445,240,people_no_lights
3395,6.404166666675325,4.787500000001263,240,people_no_lights
3396,6.404166666675325,3.1375000000012516,240,people_no_lights
3397,6.537500000008659,3.445833333334587,240,people_no_lights
3398,6.554166666675326,1.787500000001242,240,people_no_lights
3399,6.629166666675326,2.845833333334583,240,people_no_lights
3400,6.645833333341994,9.004166666667958,240,people_no_lights
3401,6.762500000008661,3.8208333333345896,240,people_no_lights
3402,6.8125000000086615,3.320833333334586,240,people_no_lights
3403,6.870833333341995,0.4875000000012331,240,people_no_lights
3404,7.0541666666753295,6.712500000001276,240,people_no_lights
3405,7.212500000008664,2.1791666666679115,240,people_no_lights
3406,7.295833333341998,3.1791666666679186,240,people_no_lights
3407,7.595833333342,6.345833333334606,240,people_no_lights
3408,7.712500000008667,8.520833333334622,240,people_no_lights
3409,7.754166666675334,6.529166666667941,240,people_no_lights
3410,8.054166666675336,3.3541666666679197,240,people_no_lights
3411,8.154166666675337,4.279166666667925,240,people_no_lights
3412,8.33750000000867,0.9958333333345699,240,people_no_lights
3413,8.462500000008673,4.670833333334595,240,people_no_lights
3414,8.55416666667534,4.529166666667927,240,people_no_lights
3415,8.637500000008673,4.887500000001263,240,people_no_lights
3416,8.645833333342008,7.445833333334614,240,people_no_lights
3417,8.829166666675341,7.820833333334616,240,people_no_lights
3418,8.837500000008674,7.462500000001281,240,people_no_lights
3419,9.04583333334201,5.604166666667934,240,people_no_lights
3420,9.054166666675343,7.037500000001278,240,people_no_lights
3421,9.079166666675343,5.979166666667937,240,people_no_lights
3422,9.254166666675344,7.520833333334615,240,people_no_lights
3423,9.345833333342012,2.6125000000012477,240,people_no_lights
3424,9.429166666675346,8.020833333334618,240,people_no_lights
3425,9.595833333342014,6.495833333334607,240,people_no_lights
3426,0.520833333341951,9.37916666666796,240,lights_no_people
3427,1.4958333333419578,9.295833333334626,240,lights_no_people
3428,1.8708333333419613,9.729166666667963,240,lights_no_people
3429,3.1458333333419697,6.820833333334609,240,lights_no_people
3430,3.462500000008638,5.554166666667935,240,lights_no_people
3431,3.570833333341972,7.38750000000128,240,lights_no_people
3432,3.8708333333419747,8.129166666667953,240,lights_no_people
3433,3.937500000008642,6.40416666666794,240,lights_no_people
3434,3.9625000000086414,7.7708333333346165,240,lights_no_people
3435,3.987500000008642,7.279166666667946,240,lights_no_people
3436,4.020833333341975,7.487500000001281,240,lights_no_people
3437,4.095833333341976,8.437500000001288,240,lights_no_people
3438,4.120833333341976,8.27083333333462,240,lights_no_people
3439,4.145833333341976,7.9708333333346175,240,lights_no_people
3440,4.195833333341977,7.862500000001283,240,lights_no_people
3441,4.295833333341977,8.737500000001289,240,lights_no_people
3442,4.295833333341977,8.162500000001286,240,lights_no_people
3443,4.304166666675311,7.645833333334616,240,lights_no_people
3444,4.329166666675311,5.812500000001269,240,lights_no_people
3445,4.337500000008644,5.929166666667937,240,lights_no_people
3446,4.345833333341978,8.537500000001288,240,lights_no_people
3447,4.404166666675311,7.820833333334616,240,lights_no_people
3448,4.412500000008645,7.120833333334612,240,lights_no_people
3449,4.437500000008645,6.329166666667939,240,lights_no_people
3450,4.537500000008646,6.654166666667942,240,lights_no_people
3451,4.554166666675313,5.9208333333346035,240,lights_no_people
3452,4.5625000000086455,8.37083333333462,240,lights_no_people
3453,4.5625000000086455,6.987500000001277,240,lights_no_people
3454,4.5625000000086455,4.612500000001261,240,lights_no_people
3455,4.579166666675313,8.479166666667954,240,lights_no_people
3456,4.62083333334198,6.254166666667939,240,lights_no_people
3457,4.654166666675313,6.612500000001275,240,lights_no_people
3458,5.362500000008652,4.337500000001259,240,lights_no_people
3459,5.379166666675318,5.312500000001266,240,lights_no_people
3460,5.387500000008651,4.587500000001261,240,lights_no_people
3461,5.387500000008651,4.237500000001258,240,lights_no_people
3462,5.570833333341986,5.087500000001264,240,lights_no_people
3463,5.612500000008653,5.1958333333345985,240,lights_no_people
3464,5.662500000008653,4.562500000001261,240,lights_no_people
3465,5.670833333341987,6.37916666666794,240,lights_no_people
3466,5.6875000000086535,6.504166666667941,240,lights_no_people
3467,5.7291666666753205,4.454166666667927,240,lights_no_people
3468,5.7708333333419874,4.879166666667929,240,lights_no_people
3469,5.787500000008654,5.429166666667934,240,lights_no_people
3470,5.804166666675321,-0.0041666666654369255,240,lights_no_people
3471,6.0125000000086555,5.86250000000127,240,lights_no_people
3472,6.154166666675323,5.337500000001266,240,lights_no_people
3473,9.454166666675347,-0.0041666666654369255,240,lights_no_people
3474,9.704166666675349,1.662500000001241,240,lights_no_people
3475,9.887500000008682,4.504166666667927,240,lights_no_people
3476,-0.0041666666580528755,18.295833333334706,241,people_no_lights
3477,1.77083333334196,9.995833333334648,241,people_no_lights
3478,3.7208333333419734,11.529166666667992,241,people_no_lights
3479,3.770833333341974,11.604166666667993,241,people_no_lights
3480,3.8375000000086406,11.395833333334657,241,people_no_lights
3481,4.379166666675311,18.56250000000137,241,people_no_lights
3482,5.529166666675319,10.520833333334652,241,people_no_lights
3483,5.720833333341987,19.087500000001377,241,people_no_lights
3484,5.870833333341988,10.162500000001316,241,people_no_lights
3485,6.204166666675324,9.995833333334648,241,people_no_lights
3486,6.320833333341991,16.38750000000136,241,people_no_lights
3487,6.495833333341992,17.42916666666803,241,people_no_lights
3488,6.987500000008662,19.19583333333471,241,people_no_lights
3489,7.287500000008665,18.287500000001373,241,people_no_lights
3490,8.854166666675342,11.470833333334658,241,people_no_lights
3491,8.970833333342009,11.354166666667991,241,people_no_lights
3492,9.17083333334201,12.595833333334665,241,people_no_lights
3493,9.995833333342016,11.220833333334657,241,people_no_lights
3494,-0.0041666666580528755,10.137500000001316,241,lights_no_people
3495,0.19583333334194997,10.137500000001316,241,lights_no_people
3496,0.7458333333419525,10.037500000001314,241,lights_no_people
3497,0.8708333333419542,10.120833333334648,241,lights_no_people
3498,0.9875000000086214,10.129166666667983,241,lights_no_people
3499,1.0791666666752882,10.22083333333465,241,lights_no_people
3500,1.4541666666752917,10.362500000001317,241,lights_no_people
3501,1.612500000008625,16.04583333333469,241,lights_no_people
3502,1.6291666666752924,11.30416666666799,241,lights_no_people
3503,2.1541666666752963,11.337500000001324,241,lights_no_people
3504,2.3125000000086304,11.32916666666799,241,lights_no_people
3505,2.320833333341964,10.68750000000132,241,lights_no_people
3506,2.4208333333419647,10.829166666667987,241,lights_no_people
3507,2.4791666666752983,10.545833333334652,241,lights_no_people
3508,2.537500000008632,10.887500000001321,241,lights_no_people
3509,2.6208333333419658,11.187500000001323,241,lights_no_people
3510,2.7291666666753,10.762500000001321,241,lights_no_people
3511,2.820833333341967,10.879166666667988,241,lights_no_people
3512,3.0708333333419686,10.912500000001321,241,lights_no_people
3513,3.8041666666753073,10.120833333334648,241,lights_no_people
3514,3.9541666666753086,11.529166666667992,241,lights_no_people
3515,7.329166666675332,13.579166666668005,241,lights_no_people
3516,8.345833333342005,16.329166666668023,241,lights_no_people
3517,9.320833333342012,13.387500000001339,241,lights_no_people
3518,-0.0041666666580528755,29.995833333334772,242,people_no_lights
3519,0.14583333334194926,29.287500000001437,242,people_no_lights
3520,0.18750000000861533,25.04583333333474,242,people_no_lights
3521,0.41250000000861675,29.995833333334772,242,people_no_lights
3522,0.47916666667528496,29.4541666666681,242,people_no_lights
3523,0.5125000000086182,25.204166666668073,242,people_no_lights
3524,0.6708333333419532,29.995833333334772,242,people_no_lights
3525,0.6708333333419532,25.454166666668076,242,people_no_lights
3526,0.7875000000086203,29.995833333334772,242,people_no_lights
3527,0.8291666666752864,25.33750000000141,242,people_no_lights
3528,2.012500000008628,29.995833333334772,242,people_no_lights
3529,4.74583333334198,22.83750000000139,242,people_no_lights
3530,5.054166666675316,21.220833333334713,242,people_no_lights
3531,5.754166666675321,20.679166666668042,242,people_no_lights
3532,0.3125000000086171,29.879166666668105,242,lights_no_people
3533,-0.0041666666580528755,37.79583333333481,243,people_no_lights
3534,-0.0041666666580528755,37.079166666668144,243,people_no_lights
3535,-0.0041666666580528755,36.31250000000147,243,people_no_lights
3536,-0.0041666666580528755,35.379166666668134,243,people_no_lights
3537,-0.0041666666580528755,30.46250000000143,243,people_no_lights
3538,0.054166666675280695,37.26250000000148,243,people_no_lights
3539,0.054166666675280695,35.73750000000147,243,people_no_lights
3540,0.07916666667528105,33.987500000001454,243,people_no_lights
3541,0.09583333334194855,33.804166666668124,243,people_no_lights
3542,0.1208333333419489,32.52083333333478,243,people_no_lights
3543,0.17916666667528247,29.99583333333476,243,people_no_lights
3544,0.2625000000086164,33.52916666666812,243,people_no_lights
3545,0.3458333333419503,37.579166666668144,243,people_no_lights
3546,0.3541666666752832,35.562500000001464,243,people_no_lights
3547,0.4208333333419514,36.320833333334804,243,people_no_lights
3548,0.4708333333419503,36.02916666666814,243,people_no_lights
3549,0.4708333333419503,35.7708333333348,243,people_no_lights
3550,0.5708333333419517,31.387500000001438,243,people_no_lights
3551,0.5791666666752846,29.99583333333476,243,people_no_lights
3552,0.6625000000086185,35.81250000000147,243,people_no_lights
3553,0.6625000000086185,35.4958333333348,243,people_no_lights
3554,0.9208333333419549,31.76250000000144,243,people_no_lights
3555,0.9791666666752885,30.7791666666681,243,people_no_lights
3556,1.0708333333419553,35.5958333333348,243,people_no_lights
3557,1.1375000000086217,36.69583333333481,243,people_no_lights
3558,1.3541666666752903,32.93750000000145,243,people_no_lights
3559,1.3791666666752906,34.462500000001455,243,people_no_lights
3560,1.404166666675291,34.654166666668125,243,people_no_lights
3561,1.4958333333419578,31.32083333333477,243,people_no_lights
3562,1.687500000008626,31.704166666668108,243,people_no_lights
3563,1.7458333333419596,39.99583333333483,243,people_no_lights
3564,1.7791666666752928,36.78750000000147,243,people_no_lights
3565,1.7958333333419603,34.57083333333479,243,people_no_lights
3566,1.845833333341961,31.954166666668108,243,people_no_lights
3567,1.970833333341961,32.52916666666811,243,people_no_lights
3568,2.295833333341964,30.937500000001435,243,people_no_lights
3569,2.320833333341964,37.995833333334815,243,people_no_lights
3570,2.4708333333419645,31.48750000000144,243,people_no_lights
3571,2.529166666675298,34.654166666668125,243,people_no_lights
3572,2.7791666666753,32.287500000001444,243,people_no_lights
3573,3.004166666675302,34.112500000001454,243,people_no_lights
3574,3.095833333341969,35.562500000001464,243,people_no_lights
3575,3.22083333334197,31.504166666668105,243,people_no_lights
3576,3.304166666675304,32.887500000001445,243,people_no_lights
3577,3.3541666666753045,31.104166666668103,243,people_no_lights
